,frame,x,y,state,interpolation,track
24,91,484.636,721.023,4,,316
29,92,476.628,719.836,4,,316
34,93,466.841,716.277,4,,316
39,94,462.392,714.201,4,,316
44,95,452.011,709.455,4,,316
49,96,444.003,706.786,4,,316
54,97,437.774,700.261,4,,316
59,98,438.071,692.846,4,,316
64,99,441.333,685.431,4,,316
69,100,441.642,677.157,4,I,316
74,101,438.266,672.646,4,I,316
79,102,428.206,671.724,4,I,316
84,103,420.902,674.563,4,I,316
89,104,414.392,673.208,4,I,316
94,105,404.084,671.449,4,I,316
99,106,397.491,666.668,4,I,316
104,107,392.196,662.539,4,I,316
109,108,391.121,663.139,4,I,316
114,109,392.224,667.99,4,I,316
119,110,390.912,676.83,4,,316
124,111,393.878,681.576,4,,316
129,112,397.489,693.235,4,I,316
134,113,402.624,703.459,4,I,316
139,114,405.402,711.336,4,I,316
144,115,401.857,717.973,4,I,316
149,116,399.893,723.43,4,I,316
154,117,400.663,727.461,4,I,316
159,118,401.66,730.168,4,I,316
164,119,403.797,731.762,4,I,316
169,120,403.188,734.864,4,I,316
174,121,396.541,742.254,4,I,316
179,122,392.775,750.886,4,I,316
184,123,388.121,757.018,4,I,316
189,124,385.857,764.257,4,I,316
194,125,385.691,772.616,4,I,316
199,126,384.778,777.476,4,I,316
204,127,382.069,778.882,4,I,316
209,128,369.416,778.328,4,I,316
214,129,360.66,774.41,4,,316
219,130,355.982,769.988,4,I,316
224,131,352.215,767.482,4,I,316
229,132,348.185,765.846,4,I,316
234,133,343.685,764.168,4,I,316
239,134,339.38,760.955,4,I,316
244,135,333.669,756.021,4,,316
249,136,327.718,752.655,4,I,316
254,137,321.069,748.858,4,I,316
259,138,316.046,745.271,4,I,316
264,139,313.1,741.991,4,I,316
269,140,309.022,739.548,4,I,316
274,141,306.693,736.018,4,I,316
279,142,304.141,733.065,4,I,316
284,143,301.419,729.874,4,I,316
289,144,299.577,727.968,4,I,316
294,145,297.091,727.07,4,I,316
299,146,292.798,726.437,4,I,316
304,147,289.18,724.878,4,,316
309,148,286.848,726.44,4,I,316
314,149,284.544,726.693,4,I,316
319,150,279.886,723.906,4,I,316
324,151,276.616,722.125,4,I,316
329,152,272.585,721.623,4,I,316
334,153,267.967,720.824,4,I,316
339,154,264.29,718.935,4,I,316
344,155,275.833,724.582,7,,316
1,85,366.888,852.711,4,,317
6,86,368.075,844.406,4,,317
11,87,363.465,842.36,4,I,317
16,88,359.071,847.937,4,I,317
21,89,359.706,854.444,4,I,317
26,90,367.481,863.981,4,,317
31,91,376.967,874.18,4,I,317
36,92,386.377,882.317,4,I,317
41,93,392.503,890.059,4,I,317
46,94,397.573,896.079,4,I,317
51,95,401.59,905.735,4,I,317
56,96,406.632,915.292,4,,317
61,97,408.221,924.06,4,I,317
66,98,404.357,929.911,4,I,317
71,99,396.83,934.744,4,I,317
76,100,390.912,937.537,4,,317
81,101,384.539,936.656,4,I,317
86,102,377.785,934.282,4,I,317
91,103,372.523,933.978,4,,317
96,104,369.261,934.275,4,,317
101,105,365.08,935.148,4,I,317
106,106,362.298,937.03,4,I,317
111,107,359.177,938.427,4,,317
116,108,357.952,938.974,4,I,317
121,109,359.77,942.876,4,,317
126,110,354.415,947.231,4,I,317
131,111,348.514,953.92,4,I,317
136,112,345.851,958.33,4,I,317
141,113,343.43,961.947,4,I,317
146,114,339.686,965.781,4,I,317
151,115,339.601,967.79,4,,317
156,116,338.534,973.915,4,I,317
161,117,334.737,978.251,4,I,317
166,118,329.927,983.292,4,I,317
171,119,326.947,989.906,4,I,317
176,120,326.571,994.444,4,I,317
181,121,324.475,996.263,4,,317
186,122,320.903,1000.85,4,I,317
191,123,317.707,1006.95,4,I,317
196,124,314.557,1012.58,4,I,317
201,125,314.802,1018.72,4,I,317
206,126,317.95,1022.36,4,,317
211,127,319.433,1022.66,4,,317
1,85,374.6,850.635,4,,318
6,86,382.608,855.677,4,,318
11,87,379.411,866.904,4,I,318
16,88,380.766,882.534,4,I,318
21,89,384.981,893.639,4,I,318
26,90,391.87,905.785,4,I,318
31,91,396.862,916.237,4,I,318
36,92,397.898,921.82,4,I,318
41,93,396.089,925.997,4,I,318
46,94,393.78,929.689,4,I,318
51,95,391.506,931.605,4,,318
56,96,385.081,933.3,4,I,318
61,97,376.533,930.327,4,I,318
66,98,372.193,929.318,4,I,318
71,99,370.201,932.454,4,I,318
76,100,365.616,941.061,4,I,318
81,101,361.332,949.59,4,I,318
86,102,356.163,955.348,4,I,318
91,103,352.355,962.451,4,,318
96,104,346.423,967.79,4,,318
101,105,338.712,971.052,4,,318
106,106,331.943,972.626,4,I,318
111,107,328.549,972.548,4,I,318
116,108,320.924,975.809,4,I,318
121,109,317.897,980.739,4,I,318
126,110,317.673,987.8,4,I,318
131,111,316.616,995.285,4,I,318
136,112,312.926,1003.13,4,I,318
141,113,308.434,1011.24,4,I,318
146,114,305.709,1019.08,4,I,318
151,115,307.215,1026.34,4,I,318
156,116,306.121,1031.41,4,I,318
161,117,301.089,1035.19,4,I,318
166,118,293.926,1035.12,4,,318
171,119,287.697,1036.9,4,,318
176,120,277.21,1035.64,4,I,318
181,121,275.383,1034.5,4,I,318
186,122,272.124,1033.77,4,I,318
191,123,270.189,1033.24,4,I,318
196,124,269.438,1032.62,4,I,318
201,125,263.291,1031.66,4,I,318
206,126,259.815,1031.45,4,I,318
211,127,255.591,1028.74,4,I,318
216,128,255.192,1027.53,4,I,318
221,129,254.182,1026.81,4,,318
226,130,252.32,1026.97,4,I,318
231,131,249.733,1025.92,4,,318
236,132,252.046,1022.8,4,I,318
241,133,255.473,1021.28,4,I,318
246,134,260.621,1022.04,4,I,318
251,135,263.337,1023.63,4,I,318
256,136,266.678,1023.48,4,I,318
261,137,263.08,1026.52,7,,318
0,70,228.652,835.077,2,,319
5,71,236.286,831.228,4,I,319
10,72,247.878,823.933,4,I,319
15,73,252.198,818.334,4,,319
20,74,254.798,811.818,4,I,319
25,75,259.238,807.843,4,I,319
30,76,263.11,798.659,4,I,319
35,77,265.646,792.111,4,I,319
40,78,264.494,787.463,4,,319
45,79,266.975,783.536,4,I,319
50,80,271.364,781.16,4,I,319
55,81,277.599,783.505,4,I,319
60,82,287.185,789.352,4,I,319
65,83,291.922,799.352,4,I,319
70,84,290.882,805.033,4,I,319
75,85,292.058,808.004,4,I,319
80,86,292.225,810.486,4,,319
85,87,290.917,812.84,4,,319
90,88,284.315,818.344,4,I,319
95,89,276.025,821.25,4,I,319
100,90,267.757,817.588,4,I,319
105,91,259.783,812.337,4,I,319
110,92,251.774,811.15,4,I,319
115,93,244.848,811.161,4,I,319
120,94,239.716,811.541,4,I,319
125,95,230.135,811.255,4,I,319
130,96,220.542,809.177,4,,319
135,97,211.386,805.253,4,,319
140,98,206.938,801.329,4,,319
145,99,201.229,795.145,4,I,319
150,100,195.58,790.984,4,I,319
155,101,188.268,785.265,4,I,319
160,102,180.903,781.468,4,I,319
165,103,173.974,777.784,4,,319
170,104,169.004,776.214,4,,319
175,105,161.94,770.197,4,,319
180,106,151.999,763.133,4,,319
185,107,149.121,761.04,4,,319
190,108,152.522,756.593,4,,319
195,109,151.737,749.006,4,,319
200,110,147.29,742.204,4,,319
205,111,145.197,739.849,4,,319
210,112,144.674,738.541,4,,319
215,113,146.505,742.727,7,,319
0,70,221.589,843.972,2,,320
5,71,225.445,849.608,4,I,320
10,72,230.197,857.168,4,I,320
15,73,233.854,860.162,4,I,320
20,74,237.024,866.733,4,,320
25,75,241.722,868.887,4,I,320
30,76,246.965,874.843,4,,320
35,77,248.012,879.029,4,,320
40,78,250.105,883.738,4,,320
45,79,254.552,889.755,4,,320
50,80,256.907,894.203,4,,320
55,81,256.645,896.557,4,,320
60,82,260.735,897.028,4,I,320
65,83,266.225,896.397,4,I,320
70,84,268.638,898.049,4,I,320
75,85,267.904,903.48,4,I,320
80,86,267.396,907.113,4,I,320
85,87,277.336,905.981,4,I,320
90,88,283.995,903.541,4,I,320
95,89,289.735,898.906,4,I,320
100,90,295.521,895.677,4,I,320
105,91,298.815,895.075,4,I,320
110,92,300.958,893.547,4,I,320
115,93,302.533,890.929,4,I,320
120,94,305.162,888.439,4,I,320
125,95,310.212,886.249,4,I,320
130,96,317.078,883.738,4,,320
135,97,320.52,884.893,4,I,320
140,98,323.047,884.132,4,I,320
145,99,323.759,883.738,4,I,320
150,100,324.08,883.362,4,I,320
155,101,325.228,882.108,4,I,320
160,102,325.45,879.814,4,,320
165,103,327.283,877.972,4,I,320
170,104,328.286,877.537,4,I,320
175,105,328.728,876.96,4,I,320
180,106,328.833,875.406,4,I,320
185,107,329.383,872.679,4,I,320
190,108,333.298,870.396,4,,320
195,109,336.505,866.264,4,I,320
200,110,338.971,864.417,4,I,320
205,111,341.541,861.633,4,I,320
210,112,344.038,858.774,4,I,320
215,113,346.285,858.069,4,I,320
220,114,345.856,856.268,4,,320
225,115,345.071,854.437,7,,320
4,68,296.288,848.695,4,I,321
9,69,288.709,859.126,4,I,321
14,70,283.853,869.087,4,,321
19,71,277.702,875.017,4,I,321
24,72,269.003,883.672,4,I,321
29,73,262.59,887.832,4,I,321
34,74,252.929,893.173,4,I,321
39,75,241.888,905.808,4,I,321
44,76,236.262,918.463,4,I,321
49,77,232.5,925.19,4,I,321
54,78,227.629,933.359,4,I,321
59,79,222.544,940.967,4,I,321
64,80,216.538,948.938,4,I,321
69,81,212.596,954.055,4,I,321
74,82,207.065,955.082,4,I,321
79,83,204.584,956.467,4,,321
84,84,203.272,964.861,4,I,321
89,85,195.73,978.272,4,I,321
94,86,187.774,987.127,4,I,321
99,87,181.915,992.545,4,I,321
104,88,175.544,999.111,4,,321
109,89,168.662,997.548,4,I,321
114,90,164.557,997.094,4,I,321
119,91,161.872,996.537,4,I,321
124,92,156.595,994.237,4,I,321
129,93,146.08,988.306,4,I,321
134,94,136.04,976.612,4,,321
139,95,131.593,974.257,4,,321
144,96,125.211,971.248,4,I,321
149,97,117.486,972.285,4,I,321
154,98,111.157,974.525,4,I,321
159,99,106.046,976.511,4,I,321
164,100,101.273,977.222,4,I,321
169,101,96.013,975.827,4,,321
174,102,90.7807,972.164,4,,321
179,103,84.822,962.728,4,I,321
184,104,81.3316,955.63,4,I,321
189,105,78.3553,956.536,4,I,321
194,106,75.292,961.568,4,I,321
199,107,67.4501,970.676,4,I,321
204,108,73.7756,962.484,7,,321
4,68,306.352,861.762,4,,322
9,69,300.383,871.69,4,I,322
14,70,291.702,884.784,4,,322
19,71,286.831,897.043,4,I,322
24,72,283.713,912.691,4,I,322
29,73,285.726,925.831,4,I,322
34,74,289.416,933.725,4,I,322
39,75,299.812,933.183,4,,322
44,76,305.044,934.491,4,,322
49,77,305.337,941.724,4,I,322
54,78,303.747,949.427,4,I,322
59,79,302.106,957.609,4,I,322
64,80,299.537,964.572,4,I,322
69,81,293.791,971.606,4,I,322
74,82,286.389,980.162,4,I,322
79,83,284.126,987.735,4,I,322
84,84,290.233,996.353,4,I,322
89,85,305.044,1000.42,4,,322
94,86,315.267,1004.46,4,I,322
99,87,323.474,1015.32,4,I,322
104,88,331.467,1032.6,4,,322
109,89,334.201,1039.57,4,,322
114,90,356.948,1039.57,4,,322
119,91,363.815,1039.42,4,I,322
124,92,366.351,1039.13,4,I,322
129,93,366.445,1038.9,4,I,322
134,94,367.09,1036.95,4,I,322
139,95,369.296,1034.88,4,I,322
144,96,378.083,1029.8,4,I,322
149,97,381.838,1026.22,4,I,322
154,98,387.547,1024.86,4,,322
159,99,395.772,1027.27,4,I,322
164,100,407.152,1023.69,4,I,322
169,101,419.024,1015.56,4,I,322
174,102,423.657,1008.07,4,,322
179,103,416.001,1013.1,7,,322
3,45,472.773,985.289,4,,323
8,46,481.977,971.646,4,I,323
13,47,483.45,962.748,4,,323
18,48,494.721,958.892,4,,323
23,49,501.367,949.993,4,I,323
28,50,513.11,943.469,4,,323
33,51,527.681,946.278,4,I,323
38,52,531.821,949.923,4,I,323
43,53,536.846,952.363,4,I,323
48,54,539.803,948.214,4,,323
53,55,547.811,941.096,4,,323
58,56,557.665,935.218,4,I,323
63,57,568.787,928.363,4,I,323
68,58,577.442,923.003,4,I,323
73,59,585.57,918.446,4,I,323
78,60,590.8,916.878,4,I,323
83,61,591.302,918.314,4,I,323
88,62,586.947,921.198,4,I,323
93,63,579.008,926.869,4,I,323
98,64,570.188,933.996,4,I,323
103,65,559.367,941.949,4,I,323
108,66,549.309,952.399,4,I,323
113,67,540.95,960.04,4,I,323
118,68,532.656,966.377,4,I,323
123,69,525.27,971.646,4,,323
128,70,530.015,966.01,7,,323
3,45,464.171,997.449,4,,324
8,46,454.68,1013.47,4,,324
13,47,438.337,1015.59,4,I,324
18,48,435.3,1014.26,4,I,324
23,49,436.775,1016.63,4,I,324
28,50,440.625,1017.17,4,I,324
33,51,437.181,1015.54,4,,324
38,52,427.644,1004.75,4,I,324
43,53,420.275,985.882,4,,324
48,54,414.043,974.379,4,I,324
53,55,404.928,962.858,4,I,324
58,56,396.548,953.257,4,,324
63,57,392.719,946.972,4,I,324
68,58,392.978,936.978,4,I,324
73,59,398.217,928.545,4,I,324
78,60,402.501,920.893,4,I,324
83,61,406.762,913.795,4,I,324
88,62,411.251,909.437,4,I,324
93,63,415.014,907.757,4,I,324
98,64,419.516,907.287,4,I,324
103,65,424.02,910.74,4,I,324
108,66,427.97,916.945,4,I,324
113,67,430.926,920.61,4,I,324
118,68,434.512,926.86,4,,324
123,69,442.999,935.988,4,I,324
128,70,452.425,940.234,4,I,324
133,71,457.053,942.283,4,,324
138,72,445.782,932.792,7,,324
0,94,404.458,678.893,2,,325
5,95,399.487,679.678,4,,325
10,96,404.259,679.244,4,I,325
15,97,409.69,680.463,4,,325
20,98,413.006,687.272,4,I,325
25,99,415.301,689.318,4,I,325
30,100,423.545,695.264,4,I,325
35,101,432.457,699.908,4,I,325
40,102,433.186,702.584,4,I,325
45,103,430.881,705.316,4,,325
50,104,431.666,710.025,4,,325
55,105,438.73,711.333,4,,325
60,106,437.945,715.241,4,I,325
65,107,434.143,718.189,4,I,325
70,108,431.193,723.534,4,I,325
75,109,433.236,726.245,4,,325
80,110,432.974,729.646,4,,325
85,111,432.712,730.954,4,,325
90,112,430.358,730.17,4,,325
95,113,432.712,733.047,4,,325
100,114,432.696,738.142,4,I,325
105,115,433.186,743.034,4,I,325
110,116,437.041,745.105,4,I,325
115,117,440.429,746.235,4,I,325
120,118,443.924,744.508,4,I,325
125,119,447.959,741.575,4,I,325
130,120,448.898,743.251,4,I,325
135,121,453.755,746.636,4,I,325
140,122,457.746,749.538,4,I,325
145,123,462.33,750.77,4,I,325
150,124,466.806,750.425,4,I,325
155,125,467.383,751.304,4,I,325
160,126,469.719,752.517,4,I,325
165,127,470.385,753.192,4,,325
170,128,469.487,750.653,4,I,325
175,129,467.507,751.099,4,,325
180,130,465.153,751.622,4,,325
185,131,466.722,749.006,4,,325
190,132,470.841,743.491,4,I,325
195,133,474.011,741.586,4,I,325
200,134,476.078,741.642,4,I,325
205,135,477.525,741.723,4,I,325
210,136,475.968,742.786,4,I,325
215,137,473.074,743.177,4,I,325
220,138,469.457,743.451,4,I,325
225,139,469.63,741.445,4,I,325
230,140,470.876,737.22,4,I,325
235,141,470.123,733.832,4,,325
240,142,470.385,734.094,4,,325
245,143,470.908,736.187,4,,325
250,144,471.432,738.803,4,,325
255,145,470.647,740.896,4,,325
260,146,470.647,741.157,4,,325
265,147,471.432,742.204,7,,325
0,94,393.47,672.091,2,,326
5,95,390.854,670.521,4,,326
10,96,389.023,670.521,4,,326
15,97,392.845,666.496,4,I,326
20,98,386.668,664.504,4,,326
25,99,382.34,662.713,4,I,326
30,100,374.876,659.979,4,I,326
35,101,368.72,653.682,4,I,326
40,102,366.902,651.105,4,I,326
45,103,365.664,650.875,4,I,326
50,104,362.485,649.976,4,I,326
55,105,358.911,649.233,4,I,326
60,106,357.133,646.373,4,I,326
65,107,354.45,644.539,4,I,326
70,108,349.608,645.19,4,I,326
75,109,341.478,650.024,4,I,326
80,110,334.345,654.039,4,,326
85,111,328.877,656.047,4,I,326
90,112,327.402,658.809,4,I,326
95,113,327.922,661.669,4,I,326
100,114,329.007,663.399,4,I,326
105,115,331.99,664.766,4,,326
110,116,331.729,665.812,4,,326
115,117,331.27,664.665,4,I,326
120,118,331.019,664.314,4,I,326
125,119,330.933,664.247,4,I,326
130,120,331.472,663.92,4,I,326
135,121,332.446,663.453,4,I,326
140,122,333.822,663.458,4,,326
145,123,335.391,663.458,4,,326
150,124,336.973,663.018,4,I,326
155,125,340.174,660.978,4,I,326
160,126,337.699,658.481,4,I,326
165,127,341.67,658.748,4,,326
170,128,342.904,660.083,4,I,326
175,129,341.654,663.642,4,I,326
180,130,338.392,668.282,4,I,326
185,131,335.446,673.572,4,I,326
190,132,333.603,679.56,4,I,326
195,133,332.591,679.917,4,I,326
200,134,333.298,679.678,4,,326
205,135,335.915,677.062,7,,326
4,50,237.573,834.322,4,,327
9,51,261.369,841.79,4,I,327
14,52,276.994,852.044,4,I,327
19,53,293.891,861.379,4,I,327
24,54,306.846,866.904,4,I,327
29,55,316.844,872.818,4,I,327
34,56,326.463,877.125,4,I,327
39,57,335.677,886.432,4,I,327
44,58,346.945,894.349,4,I,327
49,59,357.485,898.103,4,I,327
54,60,367.272,899.617,4,I,327
59,61,376.601,897.884,4,I,327
64,62,383.795,886.332,4,I,327
69,63,394.175,872.583,4,,327
74,64,398.816,858.887,4,I,327
79,65,408.708,844.406,4,,327
84,66,419.584,844.03,4,I,327
89,67,428.253,848.799,4,I,327
94,68,435.046,853.755,4,I,327
99,69,441.071,861.216,4,I,327
104,70,446.689,868.262,4,I,327
109,71,448.748,867.837,7,,327
4,50,210.765,834.706,4,I,328
9,51,205.118,842.921,4,I,328
14,52,200.795,848.855,4,,328
19,53,209.1,861.016,4,,328
24,54,216.996,868.86,4,I,328
29,55,223.221,872.238,4,I,328
34,56,234.909,868.584,4,I,328
39,57,244.373,861.973,4,I,328
44,58,254.489,865.048,4,I,328
49,59,253.945,876.151,4,I,328
54,60,255.759,883.992,4,I,328
59,61,270.365,884.553,4,I,328
64,62,278.799,884.447,4,,328
69,63,287.523,882.11,4,I,328
74,64,287.288,892.029,4,I,328
79,65,286.989,905.717,4,I,328
84,66,286.841,912.395,4,I,328
89,67,284.45,914.494,4,I,328
94,68,280.229,914.675,4,I,328
99,69,274.647,914.699,4,,328
104,70,270.515,918.182,4,I,328
109,71,266.307,919.617,4,I,328
114,72,260.29,922.342,4,I,328
119,73,255.038,927.816,4,I,328
124,74,252.048,938.825,4,I,328
129,75,248.918,944.554,4,I,328
134,76,244.652,951.527,4,I,328
139,77,237.748,961.499,4,I,328
144,78,237.335,970.32,4,I,328
149,79,233.902,978.035,4,I,328
154,80,228.962,985.239,4,I,328
159,81,226.895,988.848,7,,328
1,53,456.46,688.694,4,,329
6,54,459.722,673.567,4,,329
11,55,456.306,665.892,4,I,329
16,56,455.733,658.988,4,I,329
21,57,453.208,652.509,4,I,329
26,58,452.093,647.008,4,I,329
31,59,449.792,641.767,4,I,329
36,60,453.574,633.954,4,I,329
41,61,459.677,627.412,4,I,329
46,62,463.493,620.955,4,I,329
51,63,466.388,614.814,4,I,329
56,64,472.353,610.261,4,I,329
61,65,486.416,611.876,4,,329
66,66,497.093,613.655,4,,329
71,67,504.805,613.655,4,,329
76,68,509.195,614.435,4,I,329
81,69,515.585,614.76,4,I,329
86,70,525.253,614.709,4,I,329
91,71,535.581,614.017,4,I,329
96,72,543.568,611.376,4,I,329
101,73,551.112,607.331,4,I,329
106,74,556.067,607.568,4,I,329
111,75,557.683,611.118,4,I,329
116,76,559.363,613.619,4,I,329
121,77,560.002,618.086,4,I,329
126,78,559.374,623.29,4,I,329
131,79,557.388,627.571,4,I,329
136,80,553.743,631.451,4,,329
141,81,548.333,634.61,4,I,329
146,82,541.286,632.934,4,,329
151,83,534.811,629.832,4,I,329
156,84,527.892,626.055,4,I,329
161,85,519.829,622.857,4,I,329
166,86,523.194,621.367,7,,329
1,53,454.68,698.778,4,,330
6,54,454.347,706.172,4,I,330
11,55,448.269,715.975,4,I,330
16,56,443.683,726.163,4,I,330
21,57,443.113,735.556,4,,330
26,58,438.268,745.547,4,I,330
31,59,433.325,750.979,4,,330
36,60,425.167,755.86,4,I,330
41,61,414.467,753.811,4,I,330
46,62,405.326,750.767,4,I,330
51,63,396.75,747.747,4,I,330
56,64,389.133,747.716,4,,330
61,65,383.417,748.659,4,I,330
66,66,381.238,746.353,4,I,330
71,67,379.242,741.012,4,I,330
76,68,383.844,733.925,4,I,330
81,69,391.534,728.166,4,I,330
86,70,398.904,726.629,4,I,330
91,71,410.648,724.483,4,I,330
96,72,420.665,722.377,4,I,330
101,73,429.577,725.851,4,I,330
106,74,437.569,730.845,4,I,330
111,75,439.342,734.361,4,I,330
116,76,437.915,741.938,4,I,330
121,77,436.596,752.251,4,I,330
126,78,436.438,760.373,4,I,330
131,79,439.093,767.069,4,I,330
136,80,442.909,774.611,4,I,330
141,81,447.185,777.219,4,I,330
146,82,451.121,779.07,4,I,330
151,83,453.996,779.309,4,I,330
156,84,455.273,778.266,7,,330
2,132,151.319,204.916,4,I,331
7,133,150.179,203.143,4,I,331
12,134,149.978,199.384,4,I,331
17,135,148.381,197.369,4,I,331
22,136,147.03,194.087,4,I,331
27,137,143.238,187.628,4,I,331
32,138,136.253,178.63,4,I,331
37,139,129.971,173.447,4,I,331
42,140,127.422,168.826,4,I,331
47,141,122.216,164.922,4,I,331
52,142,115.343,159.78,4,I,331
57,143,109.558,155.732,4,I,331
62,144,106.353,152.637,4,I,331
67,145,101.528,146.417,4,I,331
72,146,91.4432,136.504,4,I,331
77,147,83.4966,128.349,4,I,331
82,148,80.1856,119.366,4,I,331
87,149,80.6902,112.871,4,I,331
92,150,84.5958,108.241,4,I,331
97,151,90.349,103.232,4,I,331
102,152,97.266,98.8839,4,I,331
107,153,103.489,98.9316,4,I,331
112,154,108.597,96.8781,4,I,331
117,155,116.095,96.2203,4,I,331
2,132,162.245,214.809,4,,332
7,133,172.916,222.955,4,I,332
12,134,173.904,225.658,4,I,332
17,135,174.524,226.309,4,I,332
22,136,180.775,231.343,4,I,332
27,137,192.29,240.436,4,I,332
32,138,204.462,245.023,4,,332
37,139,212.985,252.045,4,I,332
42,140,221.378,259.566,4,I,332
47,141,229.331,264.606,4,I,332
52,142,239.808,268.145,4,I,332
57,143,248.556,273.415,4,I,332
62,144,258.681,281.031,4,,332
67,145,264.89,290.965,4,,332
72,146,265.693,304.688,4,I,332
77,147,259.455,318.587,4,I,332
82,148,253.672,326.606,4,I,332
87,149,245.809,332.413,4,I,332
92,150,234.199,336.286,4,I,332
97,151,221.395,336.369,4,I,332
102,152,214.689,333.782,4,I,332
107,153,209.476,330.462,4,I,332
112,154,202.49,319.328,4,I,332
117,155,194.942,313.729,4,,332
2,132,157.709,197.464,4,I,333
7,133,145.541,213.555,4,,333
12,134,143.163,195.006,4,,333
17,135,134.742,194.107,4,,333
22,136,139.482,208.398,4,I,333
27,137,139.21,211.007,4,I,333
32,138,135.718,211.877,4,,333
37,139,130.268,213.216,4,I,333
42,140,125.037,213.666,4,I,333
47,141,116.132,212.031,4,I,333
52,142,109.692,206.243,4,I,333
57,143,104.181,199.939,4,I,333
62,144,98.1107,197.829,4,I,333
67,145,87.8752,196.45,4,,333
72,146,78.3065,189.029,4,,333
77,147,74.5671,188.865,4,I,333
82,148,69.2501,185.943,4,I,333
87,149,64.7436,182.105,4,I,333
92,150,59.5774,175.789,4,I,333
97,151,57.2112,170.43,4,I,333
102,152,55.0674,167.055,4,I,333
107,153,50.7645,165.693,4,I,333
112,154,43.7423,166.572,4,,333
117,155,34.4945,170.529,4,I,333
0,37,608.518,250.628,2,,334
5,38,610.611,248.012,4,,334
10,39,615.47,241.06,4,I,334
15,40,623.169,230.483,4,,334
20,41,638.813,227.238,4,I,334
25,42,654.98,220.88,4,I,334
30,43,662.998,211.322,4,I,334
35,44,663.177,194.58,4,I,334
40,45,668.48,180.784,4,I,334
45,46,677.533,171.915,4,I,334
50,47,687.365,163.082,4,I,334
55,48,697.729,149.644,4,,334
60,49,701.109,135.518,4,I,334
65,50,704.531,121.39,4,,334
70,51,704.531,106.739,4,,334
75,52,702.656,91.4259,4,I,334
80,53,705.796,77.1562,4,I,334
85,54,703.27,59.6497,4,I,334
90,55,703.506,46.0999,4,I,334
95,56,707.596,33.2053,4,I,334
100,57,708.048,19.0218,4,I,334
105,58,715.519,2.87777,4,,334
0,37,609.303,262.401,2,,335
5,38,614.535,272.604,4,,335
10,39,619.87,277.955,4,I,335
15,40,627.547,291.79,4,I,335
20,41,626.57,314.462,4,,335
25,42,634.941,324.665,4,,335
30,43,625.385,330.112,4,I,335
35,44,603.78,338.379,4,I,335
40,45,583.56,335.915,4,I,335
45,46,569.638,333.306,4,I,335
50,47,556.596,330.872,4,I,335
55,48,544.508,328.516,4,I,335
60,49,530.542,325.95,4,I,335
65,50,518.025,320.886,4,I,335
70,51,508.94,316.998,4,I,335
75,52,497.971,312.143,4,I,335
80,53,479.773,305.413,4,I,335
85,54,463.991,301.607,4,I,335
90,55,447.319,299.246,4,I,335
95,56,434.217,299.793,4,I,335
100,57,426.273,309.657,4,I,335
105,58,424.341,325.188,4,,335
110,59,439.4,339.341,4,I,335
115,60,449.362,351.898,4,I,335
120,61,452.217,365.027,4,I,335
125,62,450.993,381.626,4,I,335
130,63,443.525,394.551,4,I,335
135,64,435.108,408.561,4,I,335
140,65,425.568,415.334,4,I,335
